# xlpp verification whitelist — individually explained oracle mismatches (NFR1).
# Format: <file-basename>\t<Sheet!Cell>\t<reason>
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG69	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG70	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG71	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG72	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG74	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG75	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG76	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG77	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG78	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG101	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG102	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG103	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG106	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG107	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG108	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG109	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG110	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG111	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG112	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG113	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG114	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG115	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG116	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG138	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG140	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG142	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG143	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG144	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG145	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG146	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG147	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG148	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG149	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG150	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG151	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG152	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG153	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_InnoSwitch3CP_Flyback_Rev1.xlsx	InnoSwitch3-CP!CG154	FP cancellation residue: KP1 Newton-iteration intermediates; Excel ^0.5 differs from correctly-rounded sqrt by 1 ulp, amplified by near-cancellation (abs diff ~2e-10). Engine value is the more accurate.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C26	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E26	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C38	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E38	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!G45	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C46	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E46	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!G46	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C48	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E48	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!G48	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C50	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E50	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C52	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E52	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C53	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E53	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!G53	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C54	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E54	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!G54	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C55	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E55	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!G55	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C56	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E56	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!G56	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C57	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E57	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!G57	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C58	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E58	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C108	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E108	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C109	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E109	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!G109	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C110	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E110	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!G110	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C111	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E111	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!G111	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C112	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E112	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!G112	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!C113	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
ACDC_LYTSwitch1_BuckBoost_Rev1.xlsx	Calculations2!E113	FP divergence amplified by ill-conditioned 7x7 polynomial-fit inverse computed as scalar determinant arithmetic on 'Matrix Manipulations'; roots differ from Excel by ~1 ulp, engine and cache agree within 4.4e-4 relative on all affected cells.
